assessment_name	assessment_number_questions	assessment_version	question_label	question_text	question_behavioral_trait	question_behavioral_trait_id	question_behavioral_trait_synset	question_direction	question_id	question_datatype	question_options
Chapman Scales - Social Anhedonia	40		CHAPSOC8	8. Although there are things that I enjoy doing by myself, I usually seem to have more fun when I do things with other people.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	726	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC9	9. I sometimes become deeply attached to people I spend a lot of time with.	attached: create social or emotional ties (v)	95bb57a8-e47e-42c1-95af-1eb94b47aba6	bind.v.02	positive	727	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC10	10. People sometimes think that I am shy when I really just want to be left alone.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	728	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC11	11. When things are going really good for my close friends, it makes me feel good too.	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	729	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC12	12. When someone close to me is depressed, it brings me down also.	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	730	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC13	13. My emotional responses seem very different from those of other people.	stoic: someone who is seemingly indifferent to emotions (n)	7a74ac2f-5ef3-4398-b036-37f3a71564f1	stoic.n.02	positive	731	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC14	14. When I am alone, I often resent people telephoning me or knocking on my door.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	732	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC15	15. Just being with friends can make me feel really good.	social: living together or enjoying life in communities or organized groups (a)	c0a6470b-77c9-4cda-a68d-ac0ff95c312f	social.a.02	positive	733	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC16	16. When things are bothering me, I like to talk to other people about it.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	734	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC17	17. I prefer hobbies and leisure activi-ties that do not involve other people.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	735	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC18	18. It's fun to sing with other people.	social: living together or enjoying life in communities or organized groups (a)	c0a6470b-77c9-4cda-a68d-ac0ff95c312f	social.a.02	positive	736	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC19	19. Knowing that I have friends who care about me gives me a sense of security.	attached: create social or emotional ties (v)	95bb57a8-e47e-42c1-95af-1eb94b47aba6	bind.v.02	positive	737	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC20	20. When I move to a new city, I feel a strong need to make new friends.	social: living together or enjoying life in communities or organized groups (a)	c0a6470b-77c9-4cda-a68d-ac0ff95c312f	social.a.02	positive	738	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC21	21. People are usually better off if they stay aloof from emotional involvements with most others.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	739	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC22	22. Although I know I should have affection for certain people, I don't really feel it.	stoic: someone who is seemingly indifferent to emotions (n)	7a74ac2f-5ef3-4398-b036-37f3a71564f1	stoic.n.02	positive	740	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC23	23. People often expect me to spend more time talking with them than I  would like.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	741	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC24	24. I feel pleased and gratified as I learn more and more about the emotional life of my friends.	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	742	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC25	25. When others try to tell me about their problems and hang-ups, I  usually listen with interest and attention.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	743	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC26	26. I never had really close friends in high school.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	744	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC27	27. I am usually content to just sit alone, thinking and daydreaming.	"antisocial: shunning contact with others; just shy"" (s)"	309d8424-2418-4756-a1e1-96f15ee4b5c2	antisocial.s.01	positive	745	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC28	28. I'm much too independent to really get involved with other people.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	746	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC29	29. There are few things more tiring than to have a long, personal discussion with someone.	"antisocial: shunning contact with others; just shy"" (s)"	309d8424-2418-4756-a1e1-96f15ee4b5c2	antisocial.s.01	positive	747	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC30	30. It made me sad to see all my high school friends go their separate ways when high school was over.	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	748	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC31	31. I have often found it hard to resist talking to a good friend, even when  I have other things to do.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	749	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC32	32. Making new friends isn't worth the energy it takes.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	750	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC33	33. There are things that are more important to me than privacy.	social: tending to move or live together in groups or colonies of the same kind (s)	eef5a768-bc61-4f8b-9651-ae0554fe1bf7	social.s.05	positive	751	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC34	34. People who try to get to know me better usually give up after awhile.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	752	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC35	35. I could be happy living all alone in a cabin in the woods or mountains.	reclusive: withdrawn from society; seeking solitude (s)	08ff0b42-6a84-43e5-a058-14cfd7e48767	recluse.s.01	positive	753	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC36	36. If given the choice, I would much rather be with others than be alone.	social: marked by friendly companionship with others (s)	31bcc6fc-bf49-4a3a-bc8d-6e21ed510551	social.s.06	positive	754	LONGINT	negative
Chapman Scales - Social Anhedonia	40		CHAPSOC37	37. I find that people too often assume that their daily activities and opinions will be interesting to me.	aloof: in an aloof manner (r)	0d53957e-352f-4780-b27b-cbb6054b0b2b	aloof.r.01	positive	755	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC38	38. I don't really feel very close to my friends.	aloof: in an aloof manner (r)	0d53957e-352f-4780-b27b-cbb6054b0b2b	aloof.r.01	positive	756	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC39	39. My relationships with other people never get very intense.	aloof: remote in manner (s)	3cee33e8-61a0-49e2-a8a8-de14a46d6831	aloof.s.01	positive	757	LONGINT	positive
Chapman Scales - Social Anhedonia	40		CHAPSOC40	40. In many ways, I prefer the company of pets to the company of people.	"antisocial: shunning contact with others; just shy"" (s)"	309d8424-2418-4756-a1e1-96f15ee4b5c2	antisocial.s.01	positive	758	LONGINT	positive
Chapman Scales - Physical Anhedonia	61		CHAPPHY1	1. I have usually found lovemaking to be intensely pleasurable.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	negative	763	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY2	2. When eating a favorite food, I have often tried to eat slowly to make it last longer.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	negative	764	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY3	3. I have often enjoyed the feel of silk, velvet, or fur.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	negative	765	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY4	4. I have sometimes enjoyed feeling the strength in my muscles.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	negative	766	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY5	5. Dancing, or the idea of it, has always seemed dull to me.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	767	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY6	6. I have always found organ music dull and unexciting.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	768	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY7	7. The taste of food has always been important to me.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	negative	769	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY14	14. Sunbathing isn't really more fun than lying down indoors.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	776	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY9	9. I have seldom enjoyed any kind of sexual experience.	horny: feeling great sexual desire (s)	61f399af-3d9e-41ec-97f5-1924aac577bb	aroused.s.04	negative	771	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY10	10. On hearing a good song, I have seldom wanted to sing along with it.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	772	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY8	8. I have had very little fun from physical activities like walking, swimming, or sports.	active: (used of verbs (e.g. `to run') and participial adjectives (e.g. `running' in `running water')) expressing action rather than a state of being (a)	a598e9d7-b7e7-404f-96e7-ff49f579ab21	active.a.11	negative	770	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY11	11. I have always hated the feeling of exhaustion that comes from vigorous activity.	active: (used of verbs (e.g. `to run') and participial adjectives (e.g. `running' in `running water')) expressing action rather than a state of being (a)	a598e9d7-b7e7-404f-96e7-ff49f579ab21	active.a.11	negative	773	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY12	12. The color that things are painted has seldom mattered to me.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	774	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY13	13. The sound of rustling leaves has never much pleased me.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	775	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY15	15. There just are not many things that I have ever really enjoyed doing.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	777	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY16	16. I don't know why some people are so interested in music.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	778	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY17	17. Flowers aren't as beautiful as many people claim.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	779	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY18	18. I have always loved having my back massaged.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	negative	780	LONGINT	undefined
Chapman Scales - Physical Anhedonia	61		CHAPPHY19	19. I never wanted to go on any of the rides at an amusement park.	anhedonia: an inability to experience pleasure (n)	00ddcc18-56a3-4a36-99e9-8c054bc0f57e	anhedonia.n.01	positive	781	LONGINT	undefined
